id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,counterpress,interception,dribble,duel,out,clearance,off_camera,shot,goalkeeper,ball_recovery,foul_committed,block,foul_won,miscontrol,injury_stoppage,substitution,bad_behaviour,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,foul_won_defensive,interception_outcome_id,interception_outcome_name,pass_miscommunication,related_events_3,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_outswinging,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_cross,pass_cut_back,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_inswinging,dribble_nutmeg,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_end_location_2,shot_key_pass_id
53b1a429-4ed4-4e5f-8e6e-8fabb9f20bde,552,1,00:13:15.088,13,15,42,Ball Receipt*,41,217,Barcelona,7,From Goal Kick,217,Barcelona,,,a610a3c6-c9d5-44c5-b31b-e461b34e3f83,7068,Marc Bartra Aregall,5,Left Center Back,34.1,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0eb3b6c-dab5-4b77-90ad-eb7fff810f74,553,1,00:13:15.088,13,15,43,Carry,41,217,Barcelona,7,From Goal Kick,217,Barcelona,2.035386,,53b1a429-4ed4-4e5f-8e6e-8fabb9f20bde,7068,Marc Bartra Aregall,5,Left Center Back,34.1,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b77b7716-5e30-49f4-a1fd-28456e9372e0,36.4,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b77b7716-5e30-49f4-a1fd-28456e9372e0,554,1,00:13:17.123,13,17,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.604932,,54b67f77-9f6e-42b6-8f9d-37e25557d764,7068,Marc Bartra Aregall,5,Left Center Back,36.4,29.7,5211.0,Jordi Alba Ramos,24.847736,-0.90234065,1.0,Ground Pass,51.8,10.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54b67f77-9f6e-42b6-8f9d-37e25557d764,555,1,00:13:18.728,13,18,42,Ball Receipt*,41,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b77b7716-5e30-49f4-a1fd-28456e9372e0,5211,Jordi Alba Ramos,6,Left Back,51.8,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724be331-d4a8-4481-bb12-0b743ba06fe6,556,1,00:13:18.728,13,18,43,Carry,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.354255,,399af0fc-ed30-43b2-a2ce-47c7e5dbb78a,5211,Jordi Alba Ramos,6,Left Back,51.8,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54b67f77-9f6e-42b6-8f9d-37e25557d764,56.1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399af0fc-ed30-43b2-a2ce-47c7e5dbb78a,557,1,00:13:20.082,13,20,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.070773,,92585af2-87b6-4d82-958d-aec7dda3c9d1,5211,Jordi Alba Ramos,6,Left Back,56.1,10.2,4320.0,Neymar da Silva Santos Junior,12.690548,-0.71289974,1.0,Ground Pass,65.7,1.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92585af2-87b6-4d82-958d-aec7dda3c9d1,558,1,00:13:21.153,13,21,42,Ball Receipt*,41,217,Barcelona,7,From Goal Kick,217,Barcelona,,,399af0fc-ed30-43b2-a2ce-47c7e5dbb78a,4320,Neymar da Silva Santos Junior,21,Left Wing,65.7,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698ce83e-3d3b-414e-ac25-9556789aa934,559,1,00:13:21.153,13,21,43,Carry,41,217,Barcelona,7,From Goal Kick,217,Barcelona,6.401771,,29ea7827-965d-4c5e-8795-dfb47d347a4e,4320,Neymar da Silva Santos Junior,21,Left Wing,65.7,1.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,92585af2-87b6-4d82-958d-aec7dda3c9d1,65.5,5.3,f3c99e4a-21a6-436b-9f31-7e56a163de57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29ea7827-965d-4c5e-8795-dfb47d347a4e,560,1,00:13:26.095,13,26,17,Pressure,41,217,Barcelona,7,From Goal Kick,322,Eibar,1.365684,,698ce83e-3d3b-414e-ac25-9556789aa934,6742,Sergio Gontán Gallardo,17,Right Wing,47.7,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3c99e4a-21a6-436b-9f31-7e56a163de57,561,1,00:13:27.555,13,27,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,0.198315,,,4320,Neymar da Silva Santos Junior,21,Left Wing,65.5,5.3,,,3.764306,2.8450468,1.0,Ground Pass,61.9,6.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a2ff8ca-8c02-44b1-860d-e447a52c0e5d,562,1,00:13:27.793,13,27,22,Foul Committed,41,217,Barcelona,7,From Goal Kick,322,Eibar,0.0,,c4429017-2c1f-4dc9-92d4-2551423ac1f0,6742,Sergio Gontán Gallardo,17,Right Wing,54.8,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4429017-2c1f-4dc9-92d4-2551423ac1f0,563,1,00:13:27.793,13,27,21,Foul Won,41,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,3a2ff8ca-8c02-44b1-860d-e447a52c0e5d,4320,Neymar da Silva Santos Junior,21,Left Wing,65.3,4.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
089c8b78-689a-4384-baaf-fae9eb42da03,564,1,00:13:37.372,13,37,30,Pass,42,217,Barcelona,3,From Free Kick,217,Barcelona,2.543465,,84dcab7f-4083-4211-b9b6-76f0f0e505f0,5211,Jordi Alba Ramos,6,Left Back,65.5,4.6,5213.0,Gerard Piqué Bernabéu,49.512222,1.5930148,1.0,Ground Pass,64.4,54.1,62.0,Free Kick,38.0,Left Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84dcab7f-4083-4211-b9b6-76f0f0e505f0,565,1,00:13:39.916,13,39,42,Ball Receipt*,42,217,Barcelona,3,From Free Kick,217,Barcelona,,,089c8b78-689a-4384-baaf-fae9eb42da03,5213,Gerard Piqué Bernabéu,3,Right Center Back,64.4,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554ca3fb-b32b-4d4b-bd45-d6961986f07a,566,1,00:13:42.131,13,42,30,Pass,42,217,Barcelona,3,From Free Kick,217,Barcelona,1.253947,,afd7bc69-7fd4-4ec6-a7fd-2a8f7b03eaca,5213,Gerard Piqué Bernabéu,3,Right Center Back,65.3,51.7,5246.0,Luis Alberto Suárez Díaz,22.230835,-0.39721325,1.0,Ground Pass,85.8,43.1,,,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afd7bc69-7fd4-4ec6-a7fd-2a8f7b03eaca,567,1,00:13:43.385,13,43,42,Ball Receipt*,42,217,Barcelona,3,From Free Kick,217,Barcelona,,,554ca3fb-b32b-4d4b-bd45-d6961986f07a,5246,Luis Alberto Suárez Díaz,23,Center Forward,85.8,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4849cc1-1823-4973-baf2-1de9281fe5ce,568,1,00:13:43.385,13,43,30,Pass,42,217,Barcelona,3,From Free Kick,217,Barcelona,0.587035,,196ba111-777c-4423-a866-efcfa639e640,5246,Luis Alberto Suárez Díaz,23,Center Forward,85.8,43.1,5470.0,Ivan Rakitić,11.745638,0.7492693,1.0,Ground Pass,94.4,51.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,d4807f06-7fe3-4584-b8f5-8aecc238aaa7,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4807f06-7fe3-4584-b8f5-8aecc238aaa7,569,1,00:13:43.972,13,43,42,Ball Receipt*,42,217,Barcelona,3,From Free Kick,217,Barcelona,,,e4849cc1-1823-4973-baf2-1de9281fe5ce,5470,Ivan Rakitić,13,Right Center Midfield,97.4,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196ba111-777c-4423-a866-efcfa639e640,570,1,00:13:43.972,13,43,10,Interception,42,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,e4849cc1-1823-4973-baf2-1de9281fe5ce,27239,Aleksandar Pantić,5,Left Center Back,25.7,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540f73be-22a9-4632-9f78-72d41c20b3bd,571,1,00:13:45.161,13,45,2,Ball Recovery,42,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,,5687,Takashi Inui,21,Left Wing,43.7,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ab5d627-b586-4160-b412-7aa44c2b5f51,572,1,00:13:45.161,13,45,43,Carry,42,217,Barcelona,3,From Free Kick,322,Eibar,2.347924,,540f73be-22a9-4632-9f78-72d41c20b3bd,5687,Takashi Inui,21,Left Wing,43.7,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e0ac06-5910-421d-b14a-0e9a7ae44352,50.3,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0e0ac06-5910-421d-b14a-0e9a7ae44352,573,1,00:13:47.508,13,47,30,Pass,42,217,Barcelona,3,From Free Kick,322,Eibar,2.741438,,b7824281-5d58-4850-bdfa-54e12af62fe5,5687,Takashi Inui,21,Left Wing,50.3,32.0,6566.0,Borja González Tomás,35.71358,0.10942037,1.0,Ground Pass,85.8,35.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,b799298e-34b6-486a-b12a-b0437b8e5453,,,,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b799298e-34b6-486a-b12a-b0437b8e5453,574,1,00:13:50.250,13,50,42,Ball Receipt*,42,217,Barcelona,3,From Free Kick,322,Eibar,,,e0e0ac06-5910-421d-b14a-0e9a7ae44352,6566,Borja González Tomás,23,Center Forward,83.7,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7824281-5d58-4850-bdfa-54e12af62fe5,575,1,00:13:50.250,13,50,2,Ball Recovery,42,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,e0e0ac06-5910-421d-b14a-0e9a7ae44352,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.3,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f848a353-e313-47cf-a400-fe4b4c801a12,576,1,00:13:50.250,13,50,43,Carry,42,217,Barcelona,3,From Free Kick,217,Barcelona,0.323708,,430fa408-1c2a-4fab-bba3-22b7c24eddf8,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.3,44.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,b7824281-5d58-4850-bdfa-54e12af62fe5,33.0,43.8,eb6a0512-c319-42aa-8113-0532354e4dbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430fa408-1c2a-4fab-bba3-22b7c24eddf8,577,1,00:13:50.333,13,50,17,Pressure,42,217,Barcelona,3,From Free Kick,322,Eibar,0.332433,,eb6a0512-c319-42aa-8113-0532354e4dbd,6566,Borja González Tomás,23,Center Forward,84.5,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f848a353-e313-47cf-a400-fe4b4c801a12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb6a0512-c319-42aa-8113-0532354e4dbd,578,1,00:13:50.574,13,50,30,Pass,42,217,Barcelona,3,From Free Kick,217,Barcelona,1.439019,,430fa408-1c2a-4fab-bba3-22b7c24eddf8,5213,Gerard Piqué Bernabéu,3,Right Center Back,33.0,43.8,4691.0,Claudio Andrés Bravo Muñoz,17.734148,-2.9198656,1.0,Ground Pass,15.7,39.9,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,8293accd-50ef-48e2-ba06-9b22dcb09eb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8293accd-50ef-48e2-ba06-9b22dcb09eb2,579,1,00:13:52.013,13,52,42,Ball Receipt*,42,217,Barcelona,3,From Free Kick,217,Barcelona,,,eb6a0512-c319-42aa-8113-0532354e4dbd,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,15.7,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c927052-98d0-497a-9ffb-2fc6980d6858,580,1,00:13:52.013,13,52,43,Carry,42,217,Barcelona,3,From Free Kick,217,Barcelona,0.036310002,,8293accd-50ef-48e2-ba06-9b22dcb09eb2,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,15.7,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ae2fbd2-2ec4-47ec-80cc-7a35a8ac8e64,15.7,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ae2fbd2-2ec4-47ec-80cc-7a35a8ac8e64,581,1,00:13:52.049,13,52,30,Pass,42,217,Barcelona,3,From Free Kick,217,Barcelona,2.175887,,0045856e-988e-4a12-b3a6-349acf429be0,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,15.7,39.9,7068.0,Marc Bartra Aregall,20.727036,-0.9533511,1.0,Ground Pass,27.7,23.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
