id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,block,foul_committed,ball_recovery,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,clearance_right_foot,clearance_head,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_goal_assist,pass_through_ball,shot_one_on_one
2710bca3-7eb6-4379-b8bf-0fb093e22eb0,592,1,00:13:17.164,13,17,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,2.0577,,6c421013-2479-4d9c-b30b-96815aec3eca,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.8,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,30.410524,-1.5444866,1.0,Ground Pass,86.6,18.0,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c421013-2479-4d9c-b30b-96815aec3eca,593,1,00:13:19.222,13,19,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,2710bca3-7eb6-4379-b8bf-0fb093e22eb0,4320,Neymar da Silva Santos Junior,21,Left Wing,86.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73970b31-ead8-4373-ac07-6aeac1618873,594,1,00:13:19.222,13,19,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,3.336783,,6c421013-2479-4d9c-b30b-96815aec3eca,4320,Neymar da Silva Santos Junior,21,Left Wing,86.6,18.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac1014b6-ba0b-47be-8f9f-eb5c1699ac8b,87.2,23.1,,,,,,acfd6ddc-3f8c-414e-9aa8-6c1deeef07c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acfd6ddc-3f8c-414e-9aa8-6c1deeef07c2,595,1,00:13:22.012,13,22,17,Pressure,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.530522,,73970b31-ead8-4373-ac07-6aeac1618873,23806,Alejandro Bergantiños García,13,Right Center Midfield,29.8,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e29173d1-ec55-49c9-96d3-2a6fd3c28899,596,1,00:13:22.558,13,22,39,Dribbled Past,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,6e542716-c57d-4066-8d4d-32adf09fdd39,23806,Alejandro Bergantiños García,13,Right Center Midfield,32.9,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac1014b6-ba0b-47be-8f9f-eb5c1699ac8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac1014b6-ba0b-47be-8f9f-eb5c1699ac8b,597,1,00:13:22.558,13,22,14,Dribble,25,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,e29173d1-ec55-49c9-96d3-2a6fd3c28899,4320,Neymar da Silva Santos Junior,21,Left Wing,87.2,23.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e542716-c57d-4066-8d4d-32adf09fdd39,598,1,00:13:22.558,13,22,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,2.003217,,53511ea2-4041-45bc-9784-e9168cc62c59,4320,Neymar da Silva Santos Junior,21,Left Wing,87.2,23.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67ee5e74-e422-4bf3-a92e-94f80f913557,85.2,29.8,,,,,,ac1014b6-ba0b-47be-8f9f-eb5c1699ac8b,,,,,,e29173d1-ec55-49c9-96d3-2a6fd3c28899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53511ea2-4041-45bc-9784-e9168cc62c59,599,1,00:13:22.971,13,22,17,Pressure,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.883958,,6e542716-c57d-4066-8d4d-32adf09fdd39,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,32.3,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67ee5e74-e422-4bf3-a92e-94f80f913557,600,1,00:13:24.562,13,24,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,2.488865,,e8005ad2-0502-4b30-a614-0cadb0b3f7d9,4320,Neymar da Silva Santos Junior,21,Left Wing,85.2,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,29.433485,1.696837,2.0,Low Pass,81.5,59.0,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8005ad2-0502-4b30-a614-0cadb0b3f7d9,601,1,00:13:27.050,13,27,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,67ee5e74-e422-4bf3-a92e-94f80f913557,4324,Daniel Alves da Silva,2,Right Back,81.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fde8338a-00e6-4941-96a3-3b9cbe6a360b,602,1,00:13:27.050,13,27,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,1.986235,,4352328b-bb00-4dc3-b47d-ac0d236126e7,4324,Daniel Alves da Silva,2,Right Back,81.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8005ad2-0502-4b30-a614-0cadb0b3f7d9,81.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4352328b-bb00-4dc3-b47d-ac0d236126e7,603,1,00:13:29.037,13,29,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,2.391,,4e406b68-abed-4038-a023-d48c954df555,4324,Daniel Alves da Silva,2,Right Back,81.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,35.313595,-0.6871242,3.0,High Pass,108.8,36.6,,,,40.0,Right Foot,55df933a-d571-4c0c-89ae-9f02531ad08c,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e406b68-abed-4038-a023-d48c954df555,604,1,00:13:31.428,13,31,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,4352328b-bb00-4dc3-b47d-ac0d236126e7,5246,Luis Alberto Suárez Díaz,23,Center Forward,108.0,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55df933a-d571-4c0c-89ae-9f02531ad08c,605,1,00:13:31.428,13,31,2,Ball Recovery,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,4352328b-bb00-4dc3-b47d-ac0d236126e7,27457,Manuel Fernández Muñíz,1,Goalkeeper,11.3,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bb6d655-3dc1-4ba9-8dff-c2db98ca17fd,606,1,00:13:31.428,13,31,43,Carry,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,9.0749,,55df933a-d571-4c0c-89ae-9f02531ad08c,27457,Manuel Fernández Muñíz,1,Goalkeeper,11.3,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8492e401-7a9d-4aa8-b7dd-fe2d088f8d63,12.7,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8492e401-7a9d-4aa8-b7dd-fe2d088f8d63,607,1,00:13:40.503,13,40,30,Pass,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,3.6122,,8763de9f-c73c-461b-a49e-4b3da1f4c026,27457,Manuel Fernández Muñíz,1,Goalkeeper,12.7,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,5582.0,Celso Borges Mora,74.01689,-0.45458442,3.0,High Pass,79.2,9.4,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8763de9f-c73c-461b-a49e-4b3da1f4c026,608,1,00:13:44.115,13,44,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,8492e401-7a9d-4aa8-b7dd-fe2d088f8d63,5582,Celso Borges Mora,15,Left Center Midfield,79.2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b291673-afa7-4e15-8110-a63d6d695fe2,609,1,00:13:44.155,13,44,4,Duel,25,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,4164f72e-de5e-4eb0-b54f-7e2130b5060a,4324,Daniel Alves da Silva,2,Right Back,40.9,70.7,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164f72e-de5e-4eb0-b54f-7e2130b5060a,610,1,00:13:44.155,13,44,30,Pass,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,3.427642,,7b291673-afa7-4e15-8110-a63d6d695fe2,5582,Celso Borges Mora,15,Left Center Midfield,79.2,9.4,,,,True,,,,,,,,,,,,,,,,,,,,,,27243.0,Oriol Riera Magem,21.204716,-0.43833655,2.0,Low Pass,98.4,0.4,,,,,,f262d51e-2af1-4215-9dc4-143102369d41,,,,75.0,Out,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e47f4a0-594f-4351-b4cf-8536029e32df,611,1,00:13:47.413,13,47,28,Shield,25,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,7068,Marc Bartra Aregall,3,Right Center Back,22.3,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f262d51e-2af1-4215-9dc4-143102369d41,612,1,00:13:47.582,13,47,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,4164f72e-de5e-4eb0-b54f-7e2130b5060a,27243,Oriol Riera Magem,22,Right Center Forward,97.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bed8e69f-4f3f-4e02-bd0f-abfc8ba807cd,613,1,00:13:52.290,13,52,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,1.723026,,79cbc8d2-e92c-4ae0-89fd-d5693f93486f,4324,Daniel Alves da Silva,2,Right Back,21.7,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.887809,-1.3503026,3.0,High Pass,24.3,68.4,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79cbc8d2-e92c-4ae0-89fd-d5693f93486f,614,1,00:13:54.013,13,54,42,Ball Receipt*,26,217,Barcelona,4,From Throw In,217,Barcelona,,,bed8e69f-4f3f-4e02-bd0f-abfc8ba807cd,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,24.3,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891ab5fe-c5e2-4904-9304-e95a03e7e9b9,615,1,00:13:54.013,13,54,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,1.976291,,339d8bee-481e-45be-b8f1-48e459ccb5b9,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,24.3,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,13.480727,-0.16392916,2.0,Low Pass,37.6,66.2,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339d8bee-481e-45be-b8f1-48e459ccb5b9,616,1,00:13:55.989,13,55,42,Ball Receipt*,26,217,Barcelona,4,From Throw In,217,Barcelona,,,891ab5fe-c5e2-4904-9304-e95a03e7e9b9,5470,Ivan Rakitić,13,Right Center Midfield,37.6,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61b170c9-2f05-47a5-9886-3c83277ad56b,617,1,00:13:55.989,13,55,43,Carry,26,217,Barcelona,4,From Throw In,217,Barcelona,1.073609,,20da44c9-5b3f-4402-9798-9b1ec8bebbe8,5470,Ivan Rakitić,13,Right Center Midfield,37.6,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339d8bee-481e-45be-b8f1-48e459ccb5b9,39.6,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20da44c9-5b3f-4402-9798-9b1ec8bebbe8,618,1,00:13:57.063,13,57,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,0.9994,,66769b54-9bfc-4702-9715-f5e9f0f8de4c,5470,Ivan Rakitić,13,Right Center Midfield,39.6,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,25.710892,-1.7704802,1.0,Ground Pass,34.5,34.7,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66769b54-9bfc-4702-9715-f5e9f0f8de4c,619,1,00:13:58.062,13,58,42,Ball Receipt*,26,217,Barcelona,4,From Throw In,217,Barcelona,,,20da44c9-5b3f-4402-9798-9b1ec8bebbe8,5216,Andrés Iniesta Luján,15,Left Center Midfield,34.5,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cb53086-07bf-4757-b3d5-a28c42e3026d,620,1,00:13:58.062,13,58,43,Carry,26,217,Barcelona,4,From Throw In,217,Barcelona,6.3731,,66769b54-9bfc-4702-9715-f5e9f0f8de4c,5216,Andrés Iniesta Luján,15,Left Center Midfield,34.5,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8ff4ab-f0da-4e53-bcfa-b97da51e3ac6,70.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec8ff4ab-f0da-4e53-bcfa-b97da51e3ac6,621,1,00:14:04.435,14,4,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,1.2279,,e1d4f1ed-8c21-4fd8-b695-0add8579ceae,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.01466,-0.8419416,1.0,Ground Pass,80.5,17.8,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1d4f1ed-8c21-4fd8-b695-0add8579ceae,622,1,00:14:05.663,14,5,42,Ball Receipt*,26,217,Barcelona,4,From Throw In,217,Barcelona,,,ec8ff4ab-f0da-4e53-bcfa-b97da51e3ac6,4320,Neymar da Silva Santos Junior,21,Left Wing,80.5,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09a36a3e-99b3-4cde-84f6-1edfa59c378b,623,1,00:14:05.663,14,5,43,Carry,26,217,Barcelona,4,From Throw In,217,Barcelona,1.9654,,38137148-7a4d-4390-861b-f9ad2e82e387,4320,Neymar da Silva Santos Junior,21,Left Wing,80.5,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1d4f1ed-8c21-4fd8-b695-0add8579ceae,82.7,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38137148-7a4d-4390-861b-f9ad2e82e387,624,1,00:14:07.628,14,7,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,1.1652,,08183fc5-9dcd-4ea1-8ce5-9a3e3df7c54a,4320,Neymar da Silva Santos Junior,21,Left Wing,82.7,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,11.869709,-1.4014926,1.0,Ground Pass,84.7,5.5,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08183fc5-9dcd-4ea1-8ce5-9a3e3df7c54a,625,1,00:14:08.794,14,8,42,Ball Receipt*,26,217,Barcelona,4,From Throw In,217,Barcelona,,,38137148-7a4d-4390-861b-f9ad2e82e387,5211,Jordi Alba Ramos,6,Left Back,84.7,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
