id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events,player_id,player_name,position_id,position_name,location_0,location_1,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,carry,ball_receipt,under_pressure,counterpress,out,clearance,ball_recovery,dribble,duel,interception,foul_won,off_camera,goalkeeper,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,related_events_0,pass,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_recipient_id,pass_recipient_name,related_events_1,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,pass_aerial_won,ball_recovery_recovery_failure,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,clearance_aerial_won,foul_won_advantage,foul_won_defensive,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,clearance_right_foot,related_events_3,dribble_nutmeg,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,related_events_4,pass_cross,pass_cut_back,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,block_offensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,player,position,location
85952a9c-e65e-44cb-bf23-4fa85fd64468,1027,1,00:29:06.468,29,6,30,Pass,81,36,Manchester City,1,Regular Play,36,Manchester City,2.00634,,,40215.0,Jihai Sun,2.0,Right Back,62.7,69.1,25.322124,-2.1566083,1.0,Ground Pass,48.7,48.0,38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,754b2d7c-2035-44b1-9ab4-3ccba9295b68,,,,,,40218.0,Sylvain Distin,a6c7efc9-8372-41d2-bbd3-2e4b0f6fdbd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6c7efc9-8372-41d2-bbd3-2e4b0f6fdbd1,1028,1,00:29:08.474,29,8,42,Ball Receipt*,81,36,Manchester City,1,Regular Play,36,Manchester City,,,,40218.0,Sylvain Distin,5.0,Left Center Back,48.7,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85952a9c-e65e-44cb-bf23-4fa85fd64468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa6972f5-30e2-490d-84d4-fa41bd087686,1029,1,00:29:08.474,29,8,30,Pass,81,36,Manchester City,1,Regular Play,36,Manchester City,7.852382,,,40218.0,Sylvain Distin,5.0,Left Center Back,48.7,48.0,74.917885,0.31204212,3.0,High Pass,120.0,71.0,38.0,Left Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,b2f316a1-b7d4-4836-b7a0-1ca7ac2331bb,,,,,,38551.0,Shaun Wright-Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514d574-0cb1-4f6d-98e7-500f65dd139b,1030,1,00:29:13.910,29,13,17,Pressure,81,36,Manchester City,1,Regular Play,36,Manchester City,1.929126,,,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,113.1,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b5cb691-4b08-4092-b066-684517618451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b5cb691-4b08-4092-b066-684517618451,1031,1,00:29:15.365,29,15,28,Shield,81,36,Manchester City,1,Regular Play,1,Arsenal,0.0,,,12529.0,Ashley Cole,6.0,Left Back,3.7,11.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,6514d574-0cb1-4f6d-98e7-500f65dd139b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2f316a1-b7d4-4836-b7a0-1ca7ac2331bb,1032,1,00:29:16.327,29,16,42,Ball Receipt*,81,36,Manchester City,1,Regular Play,36,Manchester City,,,,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,103.8,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6972f5-30e2-490d-84d4-fa41bd087686,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6d7c4cd-60ef-418d-9c8a-c32c292154be,1081,1,00:30:38.693,30,38,4,Duel,85,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,38552.0,Joey Barton,11.0,Left Defensive Midfield,45.4,15.9,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,b23fc3d3-4bde-4dba-9996-f4ae01a24e9f,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800f90b7-c43e-48d5-ab27-845ff0bfaff7,1082,1,00:30:39.728,30,39,30,Pass,85,36,Manchester City,1,Regular Play,36,Manchester City,0.830566,,,40217.0,Trevor Sinclair,16.0,Left Midfield,54.1,14.0,3.4205263,2.8753407,1.0,Ground Pass,50.8,14.9,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,2ef479a8-2cd7-4547-8bc1-a35c9f92b279,,,,,,15519.0,Nicolas Anelka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ef479a8-2cd7-4547-8bc1-a35c9f92b279,1083,1,00:30:40.559,30,40,42,Ball Receipt*,85,36,Manchester City,1,Regular Play,36,Manchester City,,,,15519.0,Nicolas Anelka,24.0,Left Center Forward,50.8,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800f90b7-c43e-48d5-ab27-845ff0bfaff7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643cec22-0d4f-44a8-ac52-47495db34c60,1084,1,00:30:40.559,30,40,43,Carry,85,36,Manchester City,1,Regular Play,36,Manchester City,2.17657,,,15519.0,Nicolas Anelka,24.0,Left Center Forward,50.8,14.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2ef479a8-2cd7-4547-8bc1-a35c9f92b279,,,,,,,,625f129b-82e5-415d-aeba-c2c82975a903,67.6,8.7,,,dcc8c453-a6d5-430c-b395-e5e7e37c4461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625f129b-82e5-415d-aeba-c2c82975a903,1085,1,00:30:40.752,30,40,17,Pressure,85,36,Manchester City,1,Regular Play,1,Arsenal,1.648326,,,15754.0,Fredrik Ljungberg,12.0,Right Midfield,69.2,68.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,643cec22-0d4f-44a8-ac52-47495db34c60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854d58c-1d06-4447-9d98-fe14f026f0eb,1086,1,00:30:42.736,30,42,39,Dribbled Past,85,36,Manchester City,1,Regular Play,1,Arsenal,0.0,,,15754.0,Fredrik Ljungberg,12.0,Right Midfield,52.5,71.4,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,51be23ed-4cdd-49b2-a040-87229c06ab74,,,,,,,,dcc8c453-a6d5-430c-b395-e5e7e37c4461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcc8c453-a6d5-430c-b395-e5e7e37c4461,1087,1,00:30:42.736,30,42,14,Dribble,85,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,15519.0,Nicolas Anelka,24.0,Left Center Forward,67.6,8.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1854d58c-1d06-4447-9d98-fe14f026f0eb,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51be23ed-4cdd-49b2-a040-87229c06ab74,1088,1,00:30:42.736,30,42,43,Carry,85,36,Manchester City,1,Regular Play,36,Manchester City,4.271333,,,15519.0,Nicolas Anelka,24.0,Left Center Forward,67.6,8.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1854d58c-1d06-4447-9d98-fe14f026f0eb,,,,,,,,6551908b-6f26-47cf-a7cc-59f497b0b44a,77.6,5.2,,,dcc8c453-a6d5-430c-b395-e5e7e37c4461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551908b-6f26-47cf-a7cc-59f497b0b44a,1089,1,00:30:47.007,30,47,30,Pass,85,36,Manchester City,1,Regular Play,36,Manchester City,1.348871,,,15519.0,Nicolas Anelka,24.0,Left Center Forward,77.6,5.2,9.773945,-3.0185068,1.0,Ground Pass,67.9,4.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,9cf149ea-54a9-471d-bec8-3a8d0560eeff,,,,,,24758.0,Michael Tarnat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cf149ea-54a9-471d-bec8-3a8d0560eeff,1090,1,00:30:48.356,30,48,42,Ball Receipt*,85,36,Manchester City,1,Regular Play,36,Manchester City,,,,24758.0,Michael Tarnat,6.0,Left Back,67.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6551908b-6f26-47cf-a7cc-59f497b0b44a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94b2002d-2568-4674-a1fe-abc335841d2f,1091,1,00:30:48.356,30,48,43,Carry,85,36,Manchester City,1,Regular Play,36,Manchester City,0.936601,,,24758.0,Michael Tarnat,6.0,Left Back,67.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bfda16c-e70d-4792-9168-4549c8bd171b,,,,,,,,9cf149ea-54a9-471d-bec8-3a8d0560eeff,67.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bfda16c-e70d-4792-9168-4549c8bd171b,1092,1,00:30:49.292,30,49,30,Pass,85,36,Manchester City,1,Regular Play,36,Manchester City,0.981251,,,24758.0,Michael Tarnat,6.0,Left Back,67.9,4.0,7.983107,1.7853892,1.0,Ground Pass,66.2,11.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,6d92a930-34ce-49dd-8205-34373e54c95a,,,,,,38552.0,Joey Barton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d92a930-34ce-49dd-8205-34373e54c95a,1093,1,00:30:50.274,30,50,42,Ball Receipt*,85,36,Manchester City,1,Regular Play,36,Manchester City,,,,38552.0,Joey Barton,11.0,Left Defensive Midfield,66.2,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bfda16c-e70d-4792-9168-4549c8bd171b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e28f68-5416-40ea-bf29-8b0d3f3a2a28,1094,1,00:30:50.274,30,50,43,Carry,85,36,Manchester City,1,Regular Play,36,Manchester City,1.214028,,,38552.0,Joey Barton,11.0,Left Defensive Midfield,66.2,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d92a930-34ce-49dd-8205-34373e54c95a,,,,,,,,ed3aed63-d174-4891-a2f2-c0c0fba1ed93,64.8,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed3aed63-d174-4891-a2f2-c0c0fba1ed93,1095,1,00:30:51.488,30,51,30,Pass,85,36,Manchester City,1,Regular Play,36,Manchester City,1.252103,,,38552.0,Joey Barton,11.0,Left Defensive Midfield,64.8,12.8,12.229881,1.0486076,1.0,Ground Pass,70.9,23.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,1c1c4461-acfd-4a7b-bcf6-f04c27f42d64,,,,,,19636.0,Paul Bosvelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a348fba6-5f45-4148-a81c-84aa9e5eef1c,1096,1,00:30:51.504,30,51,17,Pressure,85,36,Manchester City,1,Regular Play,1,Arsenal,0.326223,,,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,52.7,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c1c4461-acfd-4a7b-bcf6-f04c27f42d64,1097,1,00:30:52.740,30,52,42,Ball Receipt*,85,36,Manchester City,1,Regular Play,36,Manchester City,,,,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,70.9,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed3aed63-d174-4891-a2f2-c0c0fba1ed93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778c599f-34e4-446a-89cd-8e23d18df4a8,1098,1,00:30:52.740,30,52,43,Carry,85,36,Manchester City,1,Regular Play,36,Manchester City,0.919351,,,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,70.9,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c1c4461-acfd-4a7b-bcf6-f04c27f42d64,,,,,,,,ed0c081b-5aab-4ad8-ba3f-b760f06f9f74,74.2,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed0c081b-5aab-4ad8-ba3f-b760f06f9f74,1099,1,00:30:53.659,30,53,30,Pass,85,36,Manchester City,1,Regular Play,36,Manchester City,2.161899,,,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,74.2,21.3,30.89725,-0.5826167,1.0,Ground Pass,100.0,4.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,62c0b2df-671a-4271-a963-38ddabba9dae,,,,,,24758.0,Michael Tarnat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62c0b2df-671a-4271-a963-38ddabba9dae,1100,1,00:30:55.821,30,55,42,Ball Receipt*,85,36,Manchester City,1,Regular Play,36,Manchester City,,,,24758.0,Michael Tarnat,6.0,Left Back,100.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed0c081b-5aab-4ad8-ba3f-b760f06f9f74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647f729-4e7e-416f-a5d1-4c498985e1e5,1101,1,00:30:55.821,30,55,43,Carry,85,36,Manchester City,1,Regular Play,36,Manchester City,1.508681,,,24758.0,Michael Tarnat,6.0,Left Back,100.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62c0b2df-671a-4271-a963-38ddabba9dae,,,,,,,,d335f79d-50f5-4976-94b9-0174fb514ff5,108.5,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d335f79d-50f5-4976-94b9-0174fb514ff5,1102,1,00:30:57.330,30,57,30,Pass,85,36,Manchester City,1,Regular Play,36,Manchester City,0.972254,,,24758.0,Michael Tarnat,6.0,Left Back,108.5,13.3,17.228464,2.1829488,1.0,Ground Pass,98.6,27.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,fa8001fd-6652-437f-a5c9-31960804f9b0,,,,,,15519.0,Nicolas Anelka,,,,,,,,,,,,,,,,,,d7570c7d-d7e0-4174-9257-92c1b2f81a42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa8001fd-6652-437f-a5c9-31960804f9b0,1103,1,00:30:58.302,30,58,42,Ball Receipt*,85,36,Manchester City,1,Regular Play,36,Manchester City,,,,15519.0,Nicolas Anelka,24.0,Left Center Forward,98.6,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d335f79d-50f5-4976-94b9-0174fb514ff5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
