id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,clearance,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,duel,counterpress,off_camera,ball_receipt,out,interception,dribble,foul_committed,foul_won,block,ball_recovery,50_50,substitution,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_type_id,pass_type_name,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events
dbbb7ee0-43c5-4b42-9f6a-50f850552f64,1590,1,00:34:37.102,34,37,43,Carry,64,217,Barcelona,7,From Goal Kick,213,Sevilla,3.331457,,503896b3-e8a8-4260-9ce4-9e60b11c4099,6841,Víctor Machín Pérez,21,Left Wing,31.7,18.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,68dac8ee-aef4-4734-99b6-14b97710e9e3,58.8,12.1,,,,,,,,,,,,,,,,,,c9090b45-ef2a-464c-bf66-71a28c31aa2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503896b3-e8a8-4260-9ce4-9e60b11c4099,1591,1,00:34:38.305,34,38,17,Pressure,64,217,Barcelona,7,From Goal Kick,217,Barcelona,2.116132,,dbbb7ee0-43c5-4b42-9f6a-50f850552f64,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,70.9,59.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dac8ee-aef4-4734-99b6-14b97710e9e3,1592,1,00:34:40.434,34,40,30,Pass,64,217,Barcelona,7,From Goal Kick,213,Sevilla,0.484,,4d03d542-3191-4f1a-a881-35d0e1885ed5,6841,Víctor Machín Pérez,21,Left Wing,58.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d78559-6c35-43a1-a600-4874a915e89e,,,5688.0,Carlos Arturo Bacca Ahumada,3.6687872,1.2662854,1.0,Ground Pass,59.9,15.6,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64d78559-6c35-43a1-a600-4874a915e89e,1593,1,00:34:40.820,34,40,42,Ball Receipt*,64,217,Barcelona,7,From Goal Kick,213,Sevilla,,,68dac8ee-aef4-4734-99b6-14b97710e9e3,5688,Carlos Arturo Bacca Ahumada,23,Center Forward,71.4,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,
d0b63635-5303-4668-808b-64842d3e3632,1594,1,00:34:40.820,34,40,6,Block,64,217,Barcelona,7,From Goal Kick,213,Sevilla,0.0,,,6841,Víctor Machín Pérez,21,Left Wing,60.7,15.9,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d03d542-3191-4f1a-a881-35d0e1885ed5,1595,1,00:34:40.918,34,40,6,Block,64,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,68dac8ee-aef4-4734-99b6-14b97710e9e3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,60.2,64.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3d5e120-ef51-4566-953c-ed2b09da8c6c,1596,1,00:34:50.907,34,50,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,0.8986,,05c1f831-5f95-491f-9596-68cb1dce2cf5,4324,Daniel Alves da Silva,2,Right Back,54.3,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.008884,-1.5263811,3.0,High Pass,54.7,71.0,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05c1f831-5f95-491f-9596-68cb1dce2cf5,1597,1,00:34:51.806,34,51,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,a3d5e120-ef51-4566-953c-ed2b09da8c6c,5470,Ivan Rakitić,13,Right Center Midfield,54.7,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c26a15ef-1271-4ccf-976e-c641362a1f36,1598,1,00:34:51.806,34,51,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,0.776701,,e0ec273e-8db3-47a5-b2f2-dca513e9493c,5470,Ivan Rakitić,13,Right Center Midfield,54.7,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,5.60803,1.9546139,2.0,Low Pass,52.6,76.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0ec273e-8db3-47a5-b2f2-dca513e9493c,1599,1,00:34:52.583,34,52,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,c26a15ef-1271-4ccf-976e-c641362a1f36,4324,Daniel Alves da Silva,2,Right Back,52.6,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6af62863-6b5b-4654-8ad0-71b010db2594,1600,1,00:34:52.583,34,52,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,1.514742,,81ddd7a8-8c41-44d8-8b05-56e51e37619d,4324,Daniel Alves da Silva,2,Right Back,52.6,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,27.064737,-2.7027333,2.0,Low Pass,28.1,64.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81ddd7a8-8c41-44d8-8b05-56e51e37619d,1601,1,00:34:54.097,34,54,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,6af62863-6b5b-4654-8ad0-71b010db2594,5213,Gerard Piqué Bernabéu,3,Right Center Back,28.1,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cfec9b3-915c-4dd9-a0d4-f4e345a45d04,1602,1,00:34:54.097,34,54,43,Carry,65,217,Barcelona,4,From Throw In,217,Barcelona,1.325558,,81ddd7a8-8c41-44d8-8b05-56e51e37619d,5213,Gerard Piqué Bernabéu,3,Right Center Back,28.1,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9494638b-246e-4a75-b83b-fc8c8c49d5a6,26.4,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9494638b-246e-4a75-b83b-fc8c8c49d5a6,1603,1,00:34:55.423,34,55,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,2.059983,,b22ae255-50f0-4345-9ac3-1cca1a729452,5213,Gerard Piqué Bernabéu,3,Right Center Back,26.4,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,26.338755,-1.4681054,1.0,Ground Pass,29.1,27.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b22ae255-50f0-4345-9ac3-1cca1a729452,1604,1,00:34:57.483,34,57,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,9494638b-246e-4a75-b83b-fc8c8c49d5a6,10609,Jérémy Mathieu,5,Left Center Back,29.1,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40c2f245-4448-4960-95fe-6c358739e182,1605,1,00:34:57.483,34,57,43,Carry,65,217,Barcelona,4,From Throw In,217,Barcelona,1.296321,,4b99a0d0-4c3d-4450-aa92-4e3e70a1fe45,10609,Jérémy Mathieu,5,Left Center Back,29.1,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b22ae255-50f0-4345-9ac3-1cca1a729452,34.4,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b99a0d0-4c3d-4450-aa92-4e3e70a1fe45,1606,1,00:34:58.779,34,58,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,1.932089,,9fe6afc3-c6b3-47ea-b5c1-08cadc0f8182,10609,Jérémy Mathieu,5,Left Center Back,34.4,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,30.065596,-0.90800285,1.0,Ground Pass,52.9,6.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fe6afc3-c6b3-47ea-b5c1-08cadc0f8182,1607,1,00:35:00.711,35,0,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,4b99a0d0-4c3d-4450-aa92-4e3e70a1fe45,5211,Jordi Alba Ramos,6,Left Back,52.9,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d8d6eb3-7436-4f00-8883-5fff6aa662ae,1608,1,00:35:00.711,35,0,43,Carry,65,217,Barcelona,4,From Throw In,217,Barcelona,0.673507,,44c8bd94-7a78-404e-af9d-37f268cc4d01,5211,Jordi Alba Ramos,6,Left Back,52.9,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe6afc3-c6b3-47ea-b5c1-08cadc0f8182,55.0,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44c8bd94-7a78-404e-af9d-37f268cc4d01,1609,1,00:35:01.385,35,1,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,1.1964,,3f74700c-879c-4f27-8fe9-2a0774cf5e8c,5211,Jordi Alba Ramos,6,Left Back,55.0,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.871394,-0.5996843,1.0,Ground Pass,64.8,2.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f74700c-879c-4f27-8fe9-2a0774cf5e8c,1610,1,00:35:02.581,35,2,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,44c8bd94-7a78-404e-af9d-37f268cc4d01,4320,Neymar da Silva Santos Junior,21,Left Wing,64.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f3f1e9e-a461-4599-bdd6-23bdd8f4a735,1611,1,00:35:02.581,35,2,43,Carry,65,217,Barcelona,4,From Throw In,217,Barcelona,0.14739901,,07469927-db74-410b-b5b3-af0f6546007a,4320,Neymar da Silva Santos Junior,21,Left Wing,64.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f74700c-879c-4f27-8fe9-2a0774cf5e8c,64.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07469927-db74-410b-b5b3-af0f6546007a,1612,1,00:35:02.729,35,2,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,0.9357,,2d200f86-0149-47b5-922c-291d5741afbe,4320,Neymar da Silva Santos Junior,21,Left Wing,64.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,12.523977,2.6958003,2.0,Low Pass,53.5,8.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d200f86-0149-47b5-922c-291d5741afbe,1613,1,00:35:03.664,35,3,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,07469927-db74-410b-b5b3-af0f6546007a,5211,Jordi Alba Ramos,6,Left Back,53.5,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7c05469-3fb4-4a76-a74d-acffd5d60c5b,1614,1,00:35:03.664,35,3,43,Carry,65,217,Barcelona,4,From Throw In,217,Barcelona,1.4541,,2693a9dc-fc01-4107-a716-b7e45f2a169d,5211,Jordi Alba Ramos,6,Left Back,53.5,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d200f86-0149-47b5-922c-291d5741afbe,51.4,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693a9dc-fc01-4107-a716-b7e45f2a169d,1615,1,00:35:05.118,35,5,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,2.574997,,e9db0e2f-f65f-485f-b397-f5e41d753008,5211,Jordi Alba Ramos,6,Left Back,51.4,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,24.207644,2.0011845,1.0,Ground Pass,41.3,39.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9db0e2f-f65f-485f-b397-f5e41d753008,1616,1,00:35:07.693,35,7,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,2693a9dc-fc01-4107-a716-b7e45f2a169d,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.3,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d227d12e-98bc-4156-a694-7b8c1f930d36,1617,1,00:35:07.693,35,7,43,Carry,65,217,Barcelona,4,From Throw In,217,Barcelona,0.909893,,e9db0e2f-f65f-485f-b397-f5e41d753008,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.3,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea6e431e-ed8a-4cf9-a692-75892a659dc7,42.1,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea6e431e-ed8a-4cf9-a692-75892a659dc7,1618,1,00:35:08.603,35,8,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,2.53831,,339555f9-fd62-404f-b64a-ebaf723ebe9e,5213,Gerard Piqué Bernabéu,3,Right Center Back,42.1,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,23.790125,-2.0946348,1.0,Ground Pass,30.2,16.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339555f9-fd62-404f-b64a-ebaf723ebe9e,1619,1,00:35:11.142,35,11,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,ea6e431e-ed8a-4cf9-a692-75892a659dc7,10609,Jérémy Mathieu,5,Left Center Back,30.2,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86dc6c3c-926e-456a-85b3-601af158ffad,1620,1,00:35:11.142,35,11,43,Carry,65,217,Barcelona,4,From Throw In,217,Barcelona,1.4321,,158c94cc-7a01-4918-857a-971b8bcbf3ea,10609,Jérémy Mathieu,5,Left Center Back,30.2,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339555f9-fd62-404f-b64a-ebaf723ebe9e,35.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158c94cc-7a01-4918-857a-971b8bcbf3ea,1621,1,00:35:12.574,35,12,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,1.6063,,67a8de7b-126b-43c3-a5e7-c826728ed061,10609,Jérémy Mathieu,5,Left Center Back,35.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759eb394-21fd-420d-b68f-ed7188b416df,,,5216.0,Andrés Iniesta Luján,21.021893,-0.36990607,3.0,High Pass,55.2,4.1,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759eb394-21fd-420d-b68f-ed7188b416df,1622,1,00:35:14.180,35,14,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,217,Barcelona,,,158c94cc-7a01-4918-857a-971b8bcbf3ea,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.7,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,
67a8de7b-126b-43c3-a5e7-c826728ed061,1623,1,00:35:14.180,35,14,30,Pass,65,217,Barcelona,4,From Throw In,213,Sevilla,0.638001,,158c94cc-7a01-4918-857a-971b8bcbf3ea,3497,Vicente Iborra De La Fuente,13,Right Center Midfield,64.9,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19efbf6a-35ac-4121-8e06-cb3fdc18b6b2,,,6400.0,Aleix Vidal Parreu,3.6769552,-0.7853982,2.0,Low Pass,67.5,73.4,40.0,Right Foot,,,,,,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19efbf6a-35ac-4121-8e06-cb3fdc18b6b2,1624,1,00:35:14.818,35,14,42,Ball Receipt*,65,217,Barcelona,4,From Throw In,213,Sevilla,,,67a8de7b-126b-43c3-a5e7-c826728ed061,6400,Aleix Vidal Parreu,17,Right Wing,67.5,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53896872-caf5-4494-bd8e-8726ba328d36,1625,1,00:35:14.818,35,14,43,Carry,65,217,Barcelona,4,From Throw In,213,Sevilla,0.08,,19efbf6a-35ac-4121-8e06-cb3fdc18b6b2,6400,Aleix Vidal Parreu,17,Right Wing,67.5,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84197ed0-28d2-4f9a-a667-beae13bb82cb,69.6,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84197ed0-28d2-4f9a-a667-beae13bb82cb,1626,1,00:35:14.898,35,14,38,Miscontrol,65,217,Barcelona,4,From Throw In,213,Sevilla,0.0,,,6400,Aleix Vidal Parreu,17,Right Wing,69.6,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
