id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,interception,dribble,foul_committed,foul_won,off_camera,clearance,ball_recovery,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,miscontrol,50_50,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_left_foot,dribble_nutmeg,pass_aerial_won,pass_switch,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id
e75d891f-345a-4ee5-8c6a-9ce54a900b4b,1825,2,00:08:23.400,53,23,23,Goal Keeper,101,217,Barcelona,9,From Kick Off,1049,Granada,0.0,,4a9e4971-de90-4207-85ba-53fd97e8694e,6692,Oier Olazábal Paredes,1,Goalkeeper,5.2,42.7,,,,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40a9ad14-faea-409b-a846-fc5b58e8cca1,1830,2,00:09:17.099,54,17,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,0.943157,,b991e5b4-b4ab-47c2-a73d-6a7dbb0d461f,5211,Jordi Alba Ramos,6,Left Back,50.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.4726167,0.27094686,2.0,Low Pass,57.4,2.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7b280f0-0103-40e7-b582-ba1c09e0e835,1831,2,00:09:17.645,54,17,17,Pressure,103,217,Barcelona,4,From Throw In,1049,Granada,2.235297,,51842c5c-63a0-43d2-accc-5c6b543eb0b2,3991,Allan Romeo Nyom,2,Right Back,57.4,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b991e5b4-b4ab-47c2-a73d-6a7dbb0d461f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b991e5b4-b4ab-47c2-a73d-6a7dbb0d461f,1832,2,00:09:18.042,54,18,42,Ball Receipt*,103,217,Barcelona,4,From Throw In,217,Barcelona,,,40a9ad14-faea-409b-a846-fc5b58e8cca1,4320,Neymar da Silva Santos Junior,21,Left Wing,57.4,2.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,a7b280f0-0103-40e7-b582-ba1c09e0e835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51842c5c-63a0-43d2-accc-5c6b543eb0b2,1833,2,00:09:18.042,54,18,43,Carry,103,217,Barcelona,4,From Throw In,217,Barcelona,2.909794,,182109f9-807b-4398-85a2-6b46d8810db5,4320,Neymar da Silva Santos Junior,21,Left Wing,57.4,2.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,a7b280f0-0103-40e7-b582-ba1c09e0e835,,,,,,,,,,,,,,55.6,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b991e5b4-b4ab-47c2-a73d-6a7dbb0d461f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182109f9-807b-4398-85a2-6b46d8810db5,1834,2,00:09:20.952,54,20,3,Dispossessed,103,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,ef751e66-838c-4450-a1d2-ba05e815a583,4320,Neymar da Silva Santos Junior,21,Left Wing,55.6,2.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef751e66-838c-4450-a1d2-ba05e815a583,1835,2,00:09:20.952,54,20,4,Duel,103,217,Barcelona,4,From Throw In,1049,Granada,0.0,,182109f9-807b-4398-85a2-6b46d8810db5,3991,Allan Romeo Nyom,2,Right Back,64.5,77.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Success Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0c76f9a-6ca6-495e-816c-b3345443cfb0,1854,2,00:10:40.975,55,40,30,Pass,106,217,Barcelona,7,From Goal Kick,217,Barcelona,3.098157,,364948c2-1c82-4f8c-8c8c-489cbb49f9f0,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,44.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,34.38212,-1.3865204,1.0,Ground Pass,12.3,10.2,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364948c2-1c82-4f8c-8c8c-489cbb49f9f0,1855,2,00:10:44.073,55,44,42,Ball Receipt*,106,217,Barcelona,7,From Goal Kick,217,Barcelona,,,c0c76f9a-6ca6-495e-816c-b3345443cfb0,10609,Jérémy Mathieu,5,Left Center Back,12.3,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42a400ae-0b46-42f2-9e95-38690b3508fd,1856,2,00:10:50.132,55,50,30,Pass,106,217,Barcelona,7,From Goal Kick,217,Barcelona,5.539609,,450192c0-1e66-42ad-995e-727cd9819f98,10609,Jérémy Mathieu,5,Left Center Back,26.6,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,57.749893,-0.041570492,3.0,High Pass,84.3,6.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fdb197b-2247-48bf-807f-134a7ea1c7bf,1857,2,00:10:54.050,55,54,17,Pressure,106,217,Barcelona,7,From Goal Kick,1049,Granada,3.051,,249af942-f44b-49a1-aa17-d753ce01d59d,3991,Allan Romeo Nyom,2,Right Back,32.9,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450192c0-1e66-42ad-995e-727cd9819f98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c623e84a-4c00-4318-9382-2f3749696b11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450192c0-1e66-42ad-995e-727cd9819f98,1858,2,00:10:55.671,55,55,42,Ball Receipt*,106,217,Barcelona,7,From Goal Kick,217,Barcelona,,,42a400ae-0b46-42f2-9e95-38690b3508fd,4320,Neymar da Silva Santos Junior,21,Left Wing,84.3,6.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,8fdb197b-2247-48bf-807f-134a7ea1c7bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249af942-f44b-49a1-aa17-d753ce01d59d,1859,2,00:10:55.671,55,55,43,Carry,106,217,Barcelona,7,From Goal Kick,217,Barcelona,1.429491,,450192c0-1e66-42ad-995e-727cd9819f98,4320,Neymar da Silva Santos Junior,21,Left Wing,84.3,6.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,8fdb197b-2247-48bf-807f-134a7ea1c7bf,,,,,,,,,,,,,,94.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c623e84a-4c00-4318-9382-2f3749696b11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c623e84a-4c00-4318-9382-2f3749696b11,1860,2,00:10:57.101,55,57,14,Dribble,106,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,535641ce-1f77-4186-afbb-821570a7eeb7,4320,Neymar da Silva Santos Junior,21,Left Wing,94.3,2.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,8fdb197b-2247-48bf-807f-134a7ea1c7bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535641ce-1f77-4186-afbb-821570a7eeb7,1861,2,00:10:57.101,55,57,4,Duel,106,217,Barcelona,7,From Goal Kick,1049,Granada,0.0,,c623e84a-4c00-4318-9382-2f3749696b11,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,25.8,77.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaef10ce-6dd5-46d5-8b31-1e74c139be83,1862,2,00:11:15.195,56,15,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,1.290833,,cd790439-f396-4052-8647-e24fcf25f641,5211,Jordi Alba Ramos,6,Left Back,100.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,9.6208105,2.7803888,2.0,Low Pass,91.3,3.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd790439-f396-4052-8647-e24fcf25f641,1863,2,00:11:16.486,56,16,42,Ball Receipt*,107,217,Barcelona,4,From Throw In,217,Barcelona,,,aaef10ce-6dd5-46d5-8b31-1e74c139be83,4320,Neymar da Silva Santos Junior,21,Left Wing,91.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6c27034-d933-4c83-a7ef-25028a6b6b1b,1864,2,00:11:16.486,56,16,43,Carry,107,217,Barcelona,4,From Throw In,217,Barcelona,1.559667,,01e56406-033e-475c-bd1c-08629a2216a7,4320,Neymar da Silva Santos Junior,21,Left Wing,91.3,3.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,31bd916c-bf01-4e0d-89ec-ad586cc0a571,,,,,,,,,,,,,,90.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd790439-f396-4052-8647-e24fcf25f641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01e56406-033e-475c-bd1c-08629a2216a7,1865,2,00:11:17.678,56,17,17,Pressure,107,217,Barcelona,4,From Throw In,1049,Granada,0.926724,,31bd916c-bf01-4e0d-89ec-ad586cc0a571,23761,Alhassane Bangoura,16,Left Midfield,27.6,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6c27034-d933-4c83-a7ef-25028a6b6b1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31bd916c-bf01-4e0d-89ec-ad586cc0a571,1866,2,00:11:18.045,56,18,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,0.710413,,01e56406-033e-475c-bd1c-08629a2216a7,4320,Neymar da Silva Santos Junior,21,Left Wing,90.0,4.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,8800716a-42d1-4058-b92f-aae46c5ef71c,5211.0,Jordi Alba Ramos,9.044335,-0.31475767,1.0,Ground Pass,98.6,2.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800716a-42d1-4058-b92f-aae46c5ef71c,1867,2,00:11:18.756,56,18,42,Ball Receipt*,107,217,Barcelona,4,From Throw In,217,Barcelona,,,31bd916c-bf01-4e0d-89ec-ad586cc0a571,5211,Jordi Alba Ramos,6,Left Back,98.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba6fb947-1a0d-4d6b-9ab1-b23f54485a82,1868,2,00:11:18.756,56,18,43,Carry,107,217,Barcelona,4,From Throw In,217,Barcelona,0.032787003,,8800716a-42d1-4058-b92f-aae46c5ef71c,5211,Jordi Alba Ramos,6,Left Back,98.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d456a658-e9b3-4fb8-8375-d5a8d07e03b7,,,,,,,,,,,,,,98.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d456a658-e9b3-4fb8-8375-d5a8d07e03b7,1869,2,00:11:18.788,56,18,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,0.609953,,6e19a1c3-f24f-4ced-9bb1-f67f712597ba,5211,Jordi Alba Ramos,6,Left Back,98.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.420243,2.4900055,1.0,Ground Pass,92.7,6.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e19a1c3-f24f-4ced-9bb1-f67f712597ba,1870,2,00:11:19.398,56,19,42,Ball Receipt*,107,217,Barcelona,4,From Throw In,217,Barcelona,,,d456a658-e9b3-4fb8-8375-d5a8d07e03b7,4320,Neymar da Silva Santos Junior,21,Left Wing,92.7,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79b01c0f-43a7-495b-951d-61436e401727,1871,2,00:11:19.398,56,19,43,Carry,107,217,Barcelona,4,From Throw In,217,Barcelona,1.620047,,42797827-df18-4944-8aab-c4ae39f1f14a,4320,Neymar da Silva Santos Junior,21,Left Wing,92.7,6.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,66abdcc7-5d45-41c7-adc4-b4add373751b,,,,,,,,,,,,,,88.2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e19a1c3-f24f-4ced-9bb1-f67f712597ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42797827-df18-4944-8aab-c4ae39f1f14a,1872,2,00:11:20.541,56,20,17,Pressure,107,217,Barcelona,4,From Throw In,1049,Granada,0.429868,,79b01c0f-43a7-495b-951d-61436e401727,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,26.0,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66abdcc7-5d45-41c7-adc4-b4add373751b,1873,2,00:11:21.018,56,21,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,0.2092,,c6fc21a4-4cd0-496c-9032-40d5ab4b40df,4320,Neymar da Silva Santos Junior,21,Left Wing,88.2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0207973,0.20065288,2.0,Low Pass,94.1,10.0,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6fc21a4-4cd0-496c-9032-40d5ab4b40df,1874,2,00:11:21.228,56,21,6,Block,107,217,Barcelona,4,From Throw In,1049,Granada,0.0,,66abdcc7-5d45-41c7-adc4-b4add373751b,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,26.0,70.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
